Ligand,Source,SourceID,Affinity,TotalModes,SimScore,SMILES,MW,TPSA,HBD,HBA,RotB,LogP
mol_4315,PubChem,21819385,-7.573,9,6,[H]c1c(C([H])([H])[H])c([H])c2c(N([H])[H])c3c(nc2c1[H])c(=O)[n-]c(=O)n3[H],241.23,102.94,2,4,2,0.28
mol_637,PubChem,90080975,-7.506,9,11,[H]c1c([H])c([H])c2c([H])c([H])c([C@@]3([H])OC(N([H])[H])=C([O-])C3=O)nc2c1[H],241.23,88.27,1,5,2,0.36
mol_3475,PubChem,90717639,-7.204,7,7,[H]c1nc2c([H])c(F)c([H])c([H])c2c(-c2c([H])c([H])c([H])c([H])c2F)c1[H],241.24,12.89,0,1,1,4.18
mol_1363,PubChem,146082731,-7.064,9,11,[H]c1nc2c(C([H])([H])n3c(C([H])([H])[H])noc3=O)c([H])c([H])c([H])c2c([H])c1[H],241.25,60.92,0,4,3,1.74
mol_3342,PubChem,12913146,-7.155,9,0,[H]c1c([H])c([H])c2c(nc([H])c3c2nc(N(C([H])([H])[H])C([H])([H])[H])n[n+]3[O-])c1[H],241.25,68.85,0,5,3,0.88
mol_1257,PubChem,143018685,-7.333,9,11,[H]N=C([H])C(=O)c1[n-]c2c(C([H])([H])[H])c(C([H])([H])[H])c(C([H])([H])[H])c([H])c2c(=O)c1[H],241.27,72.09,1,3,5,1.91
mol_2047,PubChem,138115517,-7.296,9,6,[H]C1=C(C([H])([H])C([H])([H])[H])Oc2c(c(=O)n(C([H])([H])[H])c3c([H])c([H])c([H])c([H])c23)C1([H])[H],241.29,31.23,0,2,3,2.77
mol_492,PubChem,103965059,-7.44,9,0,[H]c1nc2c([H])c([H])c([H])c([H])c2c2c1N([H])C([H])([H])[C@]1(N2[H])C([H])([H])OC([H])([H])C1([H])[H],241.29,46.18,2,4,0,2.23
mol_666,PubChem,72819,-7.221,9,6,[H]C1=C([H])C(C([H])([H])[H])(C([H])([H])[H])Oc2c1c(=O)n(C([H])([H])[H])c1c([H])c([H])c([H])c([H])c21,241.29,31.23,0,2,3,2.72
mol_1822,PubChem,10705274,-7.502,9,22,[H]c1c([H])c([H])c2c(c1[H])c1oc(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c1c(=O)n2C([H])([H])[H],241.29,35.14,0,2,4,3.41
mol_2180,PubChem,71405252,-7.399,9,0,[H]C1=C([H])C(C([H])([H])[H])(C([H])([H])[H])N([H])c2c([H])c([H])c3c(C([H])([H])[H])c([H])c(=O)oc3c21,241.29,42.24,1,3,3,3.32
mol_1298,PubChem,67697881,-7.268,9,11,[H]C1=C(C([H])([H])[H])c2c([H])c3c(c([H])c2=C([H])O1)N([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C=3C([H])([H])[H],241.33,21.26,1,2,4,2.58
mol_3063,PubChem,10824037,-7.211,9,0,[H]c1c([H])c(C([H])([H])[H])c2c([H])c3c(nc2c1C([H])([H])[H])OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C3([H])[H],241.33,22.12,0,2,4,3.96
mol_2758,PubChem,123869225,-7.094,8,12,[H]c1c([H])c([H])c2c3c(c(C([H])([H])[H])nc2c1[H])O[C@](C([H])([H])[H])(C([H])([H])C([H])([H])[H])C([H])([H])C3([H])[H],241.33,22.12,0,2,4,4.04
mol_2976,PubChem,135538609,-7.391,9,17,[H]Oc1c([O-])c2c([H])c(C(=O)[O-])n([H])c2c2c([H])c([H])c([H])nc12,242.19,112.1,2,5,2,-0.14
mol_2206,PubChem,136756930,-7.138,9,28,[H]c1c([H])c([H])c2c(c1[H])c([O-])c(-c1nnn([H])n1)c(=O)n2C([H])([H])[H],242.22,99.52,1,5,2,-0.21
mol_931,PubChem,137079309,-7.135,9,0,[H]c1c([H])c([H])c2c(c1[H])c1nc(N([H])N([H])[H])[n-]c(=O)c1c(=O)n2[H],242.22,114.97,3,5,2,-0.32
mol_1820,PubChem,165039600,-7.076,9,6,[H]C1=NC([H])([H])C(c2c([H])c([H])c3c(=O)c([H])c(N([H])[H])[n-]c3c2F)=C1[H],242.23,69.55,1,3,2,1.35
mol_1840,PubChem,105503627,-7.523,9,17,[H]c1nc([H])c([H])c([C@@]2([H])c3c([H])c(F)c([H])c([H])c3N([H])C(=O)C2([H])[H])c1[H],242.25,41.99,1,2,1,2.69
mol_2455,PubChem,89454444,-7.253,9,0,[H]c1nc([H])c(-c2c([H])c(F)c([H])c3c2N([H])C(=O)C([H])([H])C3([H])[H])c([H])c1[H],242.25,41.99,1,2,1,2.77
mol_1280,PubChem,105504249,-7.076,9,11,[H]c1n[n-]c([H])c1[C@@]1([H])c2c([H])c([H])c(OC([H])([H])[H])c([H])c2N([H])C(=O)C1([H])[H],242.26,65.32,1,3,3,1.52
mol_1128,PubChem,105504245,-7.088,9,11,[H]c1n[n-]c([H])c1[C@]1([H])c2c([H])c([H])c([H])c(OC([H])([H])[H])c2N([H])C(=O)C1([H])[H],242.26,65.32,1,3,3,1.52
mol_4201,PubChem,137260240,-7.081,9,6,[H]C1=C([H])[C@@]2([H])C(=C([H])C1=NC(=O)C([H])([H])[H])N([H])C(=O)C1=C2C([H])([H])C([H])([H])C1([H])[H],242.28,58.53,1,2,1,1.65
mol_3061,PubChem,162407246,-7.232,9,11,[H]c1c([H])c([H])c2c(c1[H])c([H])c([H])c1c(C#N)c3c([H])c([H])c([H])c([H])c3n12,242.28,28.2,0,1,0,4.12
mol_817,PubChem,61230305,-7.255,9,33,[H]c1c(F)nc(N2c3c([H])c([H])c(C([H])([H])[H])c([H])c3C([H])([H])C([H])([H])C2([H])[H])c([H])c1[H],242.3,16.13,0,2,2,3.61
mol_2615,PubChem,104031210,-7.229,9,11,[H]c1nc(F)c([H])c(N2c3c([H])c([H])c(C([H])([H])[H])c([H])c3C([H])([H])C([H])([H])C2([H])[H])c1[H],242.3,16.13,0,2,2,3.61
mol_3239,PubChem,151739701,-7.158,9,11,[H]C1=C([H])C([H])([H])C([H])([H])C2=C1C([H])=C([H])[C@]([H])(N([H])[H])N2c1c([H])c([H])c([H])c(F)c1[H],242.3,29.26,1,2,2,3.09
mol_3393,PubChem,167931397,-7.237,8,0,[H]c1nc2c([H])c(Cl)c(C([H])([H])[H])c([H])c2c(-c2c([H])n[n-]c2[H])c1[H],242.69,39.88,0,2,2,3.22
mol_4252,PubChem,162751021,-7.01,9,0,[H]c1n[n-]c([H])c1-c1c([H])c(Cl)nc2c([H])c(C([H])([H])[H])c([H])c([H])c12,242.69,39.88,0,2,2,3.22
mol_2388,PubChem,136335515,-7.159,9,6,[H]c1c([N+](=O)[O-])c([H])c2c3n[n-]c(C([H])([H])[H])c3c(=O)n([H])c2c1[H],243.2,102.99,1,4,2,1.25
mol_1075,PubChem,59535871,-7.495,8,6,[H]c1c([H])c([H])c2c(c1[H])N([H])C([H])([H])C1(C(=O)[N-]C(=O)[N-]C1=O)C2([H])[H],243.22,91.44,1,4,0,1.58
mol_636,PubChem,154649584,-7.435,9,11,[H]c1n[n-]c(-c2c([H])c([H])c3c(=O)c([H])c(N([H])[H])n([H])c3c2F)c1[H],243.22,85.87,2,3,2,1.27
mol_4118,PubChem,2817814,-7.067,9,6,[H]c1c([H])c([H])c2c(c1[H])c1c(c(=O)n2C([H])([H])[H])C(=O)C([H])([H])C(=O)O1,243.22,65.37,0,4,1,1.03
mol_2850,PubChem,143155966,-7.111,8,0,[H]ON([H])C(=O)c1c([H])c2c([H])c([H])c(C([H])([H])[H])c([H])c2n2nnnc12,243.23,92.41,2,5,3,0.7
mol_336,PubChem,135514559,-7.122,9,6,[H]ON([H])C(=O)c1c([H])c2c([H])c([H])c([H])c(C([H])([H])[H])c2n2nnnc12,243.23,92.41,2,5,3,0.7
mol_1281,PubChem,70113321,-7.076,9,0,[H]c1nnn(-n2c(=O)c([H])c([H])c3c([H])c(OC([H])([H])[H])c([H])c([H])c32)n1,243.23,74.83,0,5,3,0.31
mol_97,PubChem,162401551,-7.271,9,11,[H]c1c([H])c([H])c2c(c1[H])N(C([H])([H])[H])C(=O)C([H])([H])[C@@]21C(=O)[N-]C(=O)C1([H])[H],243.24,68.55,0,3,1,1.12
mol_2951,PubChem,121210383,-7.221,9,11,[H]c1c([H])c2c3c(c1[H])c([H])c([C@]([H])(C(=O)[O-])N([H])[H])c(=O)n3C([H])([H])C2([H])[H],243.24,88.15,1,4,3,-0.69
mol_530,PubChem,76331993,-7.839,8,6,[H]c1c2c(c3c([H])c([H])c(=O)oc3c1[H])C(=O)C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])N2[H],243.26,59.31,1,4,2,2.57
mol_3173,PubChem,11514267,-7.146,9,0,[H]c1c2c(c3oc(=O)c([H])c(C(=O)C([H])([H])[H])c3c1[H])C([H])([H])C([H])([H])C([H])([H])N2[H],243.26,59.31,1,4,2,2.35
mol_1627,PubChem,143453795,-7.365,8,6,[H]C1=C([H])C(C([H])([H])[H])(C([H])([H])[H])N([H])c2c1c([H])c1c([H])c(F)c(=O)[n-]c1c2[H],243.26,43.2,1,2,2,2.51
mol_1116,PubChem,44606534,-7.344,9,0,[H]O[C@@]1(C([H])([H])[H])N([H])C2=C(C(=O)c3c([H])c([H])c([H])c([H])c3C2=O)C([H])([H])C1([H])[H],243.26,66.4,2,4,2,1.41
mol_2722,PubChem,110691934,-7.109,9,22,[H]c1c([H])c([H])c2c(c1[H])N(C(=O)c1nonc1C([H])([H])[H])C([H])([H])C([H])([H])C2([H])[H],243.27,59.23,0,4,2,1.97
mol_4558,PubChem,73301815,-7.199,9,22,[H]c1nc2c([H])c([H])c([H])c([H])c2c([H])c1N([H])C(=O)[C@]1([H])N([H])N([H])N([H])C1([H])[H],243.27,78.08,4,5,2,0.15
mol_2756,PubChem,115416238,-7.202,9,6,[H]c1nc(F)c([H])c(N2c3c([H])c([H])c([H])c([H])c3C([H])([H])C([H])([H])[C@@]2([H])C([H])([H])[H])n1,243.29,29.02,0,3,2,3.09
mol_59,PubChem,136669507,-7.857,9,6,[H]c1nc2c([H])c([H])c3[n-]c([H])c([H])c([H])c3c2c1-c1c([H])c([H])c([H])c([H])c1[H],243.29,26.99,0,1,1,4.01
mol_3248,PubChem,113305717,-7.212,9,11,[H]c1nc(F)c([H])c(N2c3c([H])c([H])c([H])c([H])c3C([H])([H])[C@]([H])(C([H])([H])[H])C2([H])[H])n1,243.29,29.02,0,3,2,2.95
mol_3112,PubChem,59629733,-7.102,9,22,[H]c1nc2c3c([H])c([H])c([H])c([H])c3c3c([H])c([H])c([H])c([H])c3c2c([H])c1C([H])([H])[H],243.31,12.89,0,1,1,4.85
mol_4011,PubChem,12996174,-7.082,9,33,[H]c1c([H])c([H])c(-c2c([H])c3c([H])c([H])c([H])c([H])c3n3c([H])c([H])c([H])c23)c([H])c1[H],243.31,4.41,0,0,1,4.76
mol_1019,PubChem,12970514,-7.467,9,39,[H]C1=C(c2c([H])c([H])c([H])c3c([H])c([H])c([H])nc23)c2c([H])c([H])c([H])c([H])c2C1([H])[H],243.31,12.89,0,1,1,4.22
mol_282,PubChem,177431487,-7.736,9,11,[H]c1c([H])c([H])c(-c2c([H])c([H])c3c([H])c([H])c4c([H])c([H])c([H])c([H])c4n23)c([H])c1[H],243.31,4.41,0,0,1,4.76
mol_2648,PubChem,129799882,-7.133,9,11,[H]c1nc2c(c([H])c1C([H])([H])[H])c([H])c([H])c1c3c([H])c([H])c([H])c([H])c3c([H])c([H])c21,243.31,12.89,0,1,1,4.85
mol_1120,PubChem,142969578,-7.234,8,0,[H]c1c(C([H])(C([H])([H])[H])C([H])([H])[H])nc2c3c(c(C([H])([H])[H])c([H])c2c1C([H])([H])[H])OC([H])([H])O3,243.31,31.35,0,3,5,3.7
mol_1221,PubChem,129648835,-7.375,9,11,[H]c1nc2c([H])c([H])c3c([H])c4c([H])c([H])c([H])c([H])c4c([H])c3c2c(C([H])([H])[H])c1[H],243.31,12.89,0,1,1,4.85
mol_3303,PubChem,9816261,-7.146,9,11,[H]c1c(Cl)c([H])c2c([H])c([H])c3c(c([H])c([H])c(=O)n3C([H])([H])[H])c2c1[H],243.69,22.0,0,1,1,3.35
mol_2002,PubChem,4180442,-7.287,8,6,[H]Oc1c([H])c([H])c([O-])c2c1c(=O)c([H])c(C(F)(F)F)n2[H],244.15,76.15,2,3,1,1.33
mol_383,PubChem,103587079,-7.011,8,6,[H]c1c(C([H])([H])[H])c(F)c2c(=O)c([H])c(C([H])(F)F)[n-]c2c1F,244.17,31.17,0,1,2,2.68
mol_902,PubChem,121502336,-7.586,9,11,[H]c1nc2c(F)c([H])c(F)c([H])c2c(-c2c([H])n[n-]c2C([H])([H])[H])c1[H],244.22,39.88,0,2,2,2.84
mol_2761,PubChem,121210386,-7.157,9,11,[H]O[C@@]([H])(C(=O)[O-])c1c([H])c2c([H])c([H])c([H])c3c2n(c1=O)C([H])([H])C3([H])[H],244.23,82.36,1,4,3,-0.66
mol_1341,PubChem,57836753,-7.014,9,6,[H]c1c2c(c3[n-]c(C(=O)OC([H])([H])[H])c([H])c(=O)c3c1[H])C([H])([H])C([H])([H])O2,244.23,66.7,0,4,2,0.88
mol_326,PubChem,62890888,-7.237,9,0,[H]c1c(C([H])(F)F)nc2c(c([H])c([H])c3c([H])c([H])c([H])c([H])c32)c1N([H])[H],244.24,38.91,1,2,2,3.91
mol_1944,PubChem,166047857,-7.016,9,11,[H]c1c([H])c2c(c([H])c1-c1nc(C([H])([H])[H])[n-]c1F)C([H])([H])C([H])([H])C(=O)N2[H],244.25,56.09,1,2,2,2.04
mol_4392,PubChem,17085493,-7.076,9,33,[H]c1c([H])c([H])c2c(c1[H])N(C(=O)c1nonc1N([H])[H])C([H])([H])C([H])([H])C2([H])[H],244.25,85.25,1,5,2,1.24
mol_4336,PubChem,15154588,-7.074,9,6,[H]c1nc2c(C#N)c3c([H])c([H])c4c([H])c([H])c([H])c([H])c4n3c2nc1[H],244.26,53.98,0,3,0,2.91
mol_940,PubChem,53439446,-7.654,9,17,[H]c1nc2c(C(=O)N([H])C3([H])N([H])N([H])N([H])N3[H])c([H])c([H])c([H])c2c([H])c1[H],244.26,90.11,5,6,2,-0.63
mol_3618,PubChem,43841285,-7.075,9,11,[H]c1c([H])c([H])c2c(c1[H])N(C1=[N+]([H])C(=O)C([H])([H])C(=O)N1[H])C([H])([H])C([H])([H])C2([H])[H],244.27,63.38,2,3,0,-1.08
mol_3594,PubChem,71324528,-7.218,8,12,[H]c1[n-]c2c(c([H])c([H])c3c([H])c4c([H])c([H])c([H])c([H])c4c([H])c32)c(=O)c1[H],244.27,31.17,0,1,0,3.46
mol_1047,PubChem,87813810,-7.582,9,22,[H]c1c([H])c([H])c2c(c1[H])c([H])c([H])c1c3c([H])c([H])c(=O)[n-]c3c([H])c([H])c21,244.27,31.17,0,1,0,3.46
mol_1804,PubChem,88421767,-7.24,9,0,[H]c1[n-]c2c([H])c([H])c3c([H])c4c([H])c([H])c([H])c([H])c4c([H])c3c2c(=O)c1[H],244.27,31.17,0,1,0,3.46
mol_3168,PubChem,117689117,-7.179,9,6,[H]c1c([H])c([H])c2c(c1[H])c1[n-]c(=O)c([H])c([H])c1c1c([H])c([H])c([H])c([H])c21,244.27,31.17,0,1,0,3.46
mol_1555,PubChem,132988850,-7.279,9,0,[H]O[C@]1([H])C([H])([H])c2c([n-]c3c([H])c([H])c([H])c([H])c3c2=O)OC1(C([H])([H])[H])C([H])([H])[H],244.27,60.63,1,3,3,1.23
mol_3794,PubChem,219962,-7.138,9,0,[H]c1nc2c3c([H])c([H])c([H])c([H])c3c3c([H])c([O-])c([H])c([H])c3c2c([H])c1[H],244.27,35.95,0,2,0,3.61
mol_4024,PubChem,154351458,-7.101,9,17,[H]c1[n-]c2c(c([H])c([H])c3c4c([H])c([H])c([H])c([H])c4c([H])c([H])c23)c(=O)c1[H],244.27,31.17,0,1,0,3.46
mol_1936,PubChem,16641441,-7.199,9,0,[H]O[N+]([H])=C(c1c([H])c2c([H])c([H])c([H])c3c2n(c1=O)C([H])([H])C([H])([H])C3([H])[H])N([H])[H],244.27,82.22,3,2,2,-0.88
mol_1303,PubChem,117365146,-7.117,9,28,[H]c1noc(N([H])[H])c1-c1c([H])c([H])c2c(c1[O-])C([H])([H])C([H])([H])C([H])([H])N2C([H])([H])[H],244.27,78.35,1,5,3,1.38
mol_822,PubChem,13573269,-7.024,9,50,[H]c1c([H])c([H])c(-c2n[n-]c3c2c([H])nc2c([H])c([H])c([H])c([H])c23)c([H])c1[H],244.28,39.88,0,2,1,3.41
mol_2058,PubChem,13244325,-7.227,9,17,[H]c1c([H])c([H])c(-c2[n-]nc3nc4c([H])c([H])c([H])c([H])c4c([H])c23)c([H])c1[H],244.28,39.88,0,2,1,3.41
mol_584,PubChem,62203562,-7.193,9,11,[H]c1c(C([H])(C([H])([H])[H])C([H])([H])[H])nc2c([H])c3c(c([H])c2c1N([H])[H])OC([H])([H])C([H])([H])O3,244.29,57.37,1,4,4,2.71
mol_4486,PubChem,10243546,-7.038,9,17,[H]c1nc2c([H])c([H])c([H])c([H])c2c([H])c1-c1c([H])n([H])c2c([H])c([H])c([H])c([H])c12,244.3,28.68,1,1,1,4.38
mol_1749,PubChem,141359505,-7.131,9,56,[H]c1nc2c(-c3c4c([H])c([H])c([H])c([H])c4c([H])n3[H])c([H])c([H])c([H])c2c([H])c1[H],244.3,28.68,1,1,1,4.38
mol_1679,PubChem,140139894,-7.429,9,17,[H]c1nc2c([H])c(-c3c([H])c([H])c([H])c([H])c3[H])c3c([H])c([H])c([H])c([H])c3n2c1[H],244.3,17.3,0,1,1,4.15
mol_333,PubChem,137193096,-7.183,9,0,[H]c1c([H])c([H])c2c(c1[H])[N+]([H])=C1[N+]([H])=C(N([H])[H])N([H])C(=O)[C@@]1(C([H])([H])C([H])([H])[H])C2([H])[H],244.3,83.06,4,2,2,-2.73
mol_1165,PubChem,166624725,-7.011,9,17,[H]C1=C([H])c2c(nc3c([H])c([H])c([H])c([H])c3c2[H])N([H])c2c([H])c([H])c([H])c([H])c21,244.3,24.92,1,2,0,4.46
mol_1141,PubChem,71514620,-7.394,9,22,[H]c1nc2c([H])c([H])c(-c3c([H])c([H])c([H])c(C([H])([H])[H])c3[H])c(C#N)c2c([H])c1[H],244.3,36.68,0,2,2,4.08
mol_3091,PubChem,53763579,-7.0,9,33,[H]c1nc2c([H])c([H])c([H])c([H])c2c([H])c1-c1c2c([H])c([H])c([H])c([H])c2c([H])n1[H],244.3,28.68,1,1,1,4.38
mol_2291,PubChem,10083186,-7.778,9,11,[H]c1c([H])c([H])c(-c2nc([H])c3c([H])c([H])c4c([H])c([H])c([H])c([H])c4n23)c([H])c1[H],244.3,17.3,0,1,1,4.15
mol_2935,PubChem,71514619,-7.126,9,17,[H]c1nc2c([H])c([H])c(-c3c([H])c([H])c([H])c([H])c3C([H])([H])[H])c(C#N)c2c([H])c1[H],244.3,36.68,0,2,2,4.08
mol_4191,PubChem,12571500,-7.275,9,22,[H]c1nc2c([H])c([H])c3c([H])c4c([H])c(C([H])([H])[H])nc([H])c4c([H])c3c2c([H])c1[H],244.3,25.78,0,2,1,4.24
mol_1926,PubChem,129800039,-7.189,8,0,[H]c1nc2c([H])c([H])c3c([H])c4c([H])c([H])c([H])c([H])c4c([H])c3c2c([H])c1N([H])[H],244.3,38.91,1,2,1,4.12
mol_4454,PubChem,140689966,-7.051,9,33,[H]c1c([H])c([H])c2c([H])c([H])c(-c3c([H])c([H])c([H])c4c([H])c([H])n([H])c34)nc2c1[H],244.3,28.68,1,1,1,4.38
mol_1052,PubChem,139917584,-7.237,9,6,[H]c1c([H])c([H])c(-n2c([H])c([H])c3c([H])nc4c([H])c([H])c([H])c([H])c4c32)c([H])c1[H],244.3,17.82,0,1,1,4.18
mol_4767,PubChem,82664652,-7.073,9,6,[H]c1c(F)c([H])c2c([C@@]3(C([H])([H])[H])N([H])C([H])([H])C([H])([H])C3([H])[H])c([H])c(C([H])([H])[H])nc2c1[H],244.31,24.92,1,2,3,3.28
mol_1570,PubChem,154294253,-7.393,9,22,[H]c1c([H])c([H])c2c(c1[H])c([H])c([H])c1c2c([H])c([H])c2c([H])c([H])c([H])[n+](C([H])([H])[H])c21,244.32,3.88,0,0,1,3.97
mol_4755,PubChem,153778710,-7.277,9,0,[H]C1=C([H])[C@](Cl)(C(=O)[O-])N([H])c2c([H])c(F)c(F)c([H])c21,244.6,52.16,1,3,1,1.09
mol_4481,PubChem,21855750,-7.053,9,6,[H]c1c([H])c([H])c2c(nc([H])c3c(C([H])([H])[H])c(C([H])([H])C([H])([H])[H])n([H])c32)c1Cl,244.73,28.68,1,1,3,4.24
mol_2885,PubChem,142940246,-7.049,9,6,[H]c1c(F)c([H])c2c(c1[H])c(C(=O)[O-])c([H])c1n[n-]c(=O)n12,245.17,88.6,0,4,1,-0.69
mol_4104,PubChem,71035371,-7.342,9,0,[H]c1c([H])c(F)c2c(=O)c3c([n-]c2c1[H])[C@@]([H])(C(=O)N([H])[H])C([H])([H])C3([H])[H],245.23,74.26,1,2,1,0.81
mol_2775,PubChem,18462669,-7.009,9,6,[H]c1c(OC([H])([H])[H])c([H])c2[n-]c(=O)c([C@]([H])(C(=O)[O-])C([H])([H])[H])c([H])c2c1[H],245.23,80.53,0,4,5,0.02
mol_4153,PubChem,135070008,-7.473,9,0,[H]c1c([H])c([H])c(-c2c([H])c(=O)[n-]c3c([H])c([H])c([N+]#[C-])c([H])c23)c([H])c1[H],245.26,35.53,0,1,1,3.37
mol_2385,PubChem,121337979,-7.242,9,17,[H]c1c([H])c([H])c(-c2c(C#N)c3c([H])c([H])c([H])c([H])c3[n-]c2=O)c([H])c1[H],245.26,54.96,0,2,1,2.7
mol_4812,PubChem,9813609,-7.02,9,0,[H]c1c([H])c([H])c(-c2c(C#N)c(=O)[n-]c3c([H])c([H])c([H])c([H])c23)c([H])c1[H],245.26,54.96,0,2,1,2.7
mol_543,PubChem,135069842,-7.303,9,22,[H]c1c([H])c([H])c(-c2c([H])c(=O)[n-]c3c([H])c([N+]#[C-])c([H])c([H])c23)c([H])c1[H],245.26,35.53,0,1,1,3.37
mol_715,PubChem,46703269,-7.39,9,11,[H]c1c([H])c([H])c(-c2c([H])c(=O)[n-]c3c([H])c(C#N)c([H])c([H])c23)c([H])c1[H],245.26,54.96,0,2,1,2.7
mol_4542,PubChem,68878781,-7.385,9,44,[H]c1nc2c(C#N)c([H])c([H])c([H])c2c(-c2c([H])c([H])c([H])c([O-])c2[H])c1[H],245.26,59.74,0,3,1,2.85
mol_4459,PubChem,168604165,-7.128,9,6,[H]c1c([N+]([H])=C(N([H])[H])[N+]([H])=C(N([H])[H])N([H])[H])c([H])c2[n-]c(=O)c([H])c([H])c2c1[H],245.27,137.17,5,1,1,-4.46
mol_1466,PubChem,72701510,-7.034,9,33,[H]c1c([H])c([H])c(-c2nc3c([H])c([H])c([H])c([H])c3c3n[n-]nc23)c([H])c1[H],245.27,52.77,0,3,1,2.8
mol_3898,PubChem,117370278,-7.004,9,28,[H]c1c([H])c(C2(C(=O)[O-])C([H])([H])C2([H])[H])c([O-])c2c1N(C([H])([H])[H])C([H])([H])C([H])([H])C2([H])[H],245.28,66.43,0,4,3,-0.08
mol_802,PubChem,88519712,-7.04,9,11,[H]C1=c2c([H])c3c([H])c([H])c4nc([H])c([H])c([H])c4c3c([H])c2=C([H])C([H])([H])C1=O,245.28,29.96,0,2,0,1.92
mol_1203,PubChem,12264100,-7.329,9,6,[H]c1oc2nc3c([H])c([H])c([H])c([H])c3c(-c3c([H])c([H])c([H])c([H])c3[H])c2c1[H],245.28,26.03,0,2,1,4.65
mol_3550,PubChem,23369694,-7.418,9,6,[H]c1c2c(c3c([H])c([H])c(=O)n([H])c3c1C([H])([H])[H])O[C@@]([H])(C([H])([H])N([H])N([H])[H])C2([H])[H],245.28,80.14,3,4,4,0.6
mol_859,PubChem,67391367,-7.309,9,6,[H]c1nc2c([H])c([H])c3c(c2c([H])c1[H])C(=O)C([H])([H])c1c([H])c([H])c([H])c([H])c1-3,245.28,29.96,0,2,0,3.64
mol_897,PubChem,87382626,-7.331,9,6,[H]C1=C([H])C([H])([H])N=c2c([H])c([H])c3c(c21)C(=O)C([H])=c1c([H])c([H])c([H])c([H])c1=3,245.28,29.43,0,2,0,1.6
mol_1887,PubChem,87708343,-7.148,9,0,[H]C1=Nc2c([H])c([H])c3c([H])c4c([H])c([H])c([H])c([H])c4c([H])c3c2C(=O)C1([H])[H],245.28,29.43,0,2,0,4.28
mol_2961,PubChem,129632397,-7.054,9,11,[H]C1=Nc2c(c([H])c([H])c3c2c([H])c([H])c2c([H])c([H])c([H])c([H])c23)C(=O)C1([H])[H],245.28,29.43,0,2,0,4.28
mol_430,PubChem,137321314,-7.469,9,0,[H]C1=C([H])c2c(c([H])c3c([H])c([H])c4nc([H])c([H])c([H])c4c3c2[H])C([H])([H])C1=O,245.28,29.96,0,2,0,3.53
mol_3548,PubChem,906373,-7.084,9,11,[H]c1c([H])c([H])c2c(c1[H])C(=O)c1c([H])c([H])c([H])c3nc(C([H])([H])[H])c([H])c-2c13,245.28,29.96,0,2,1,3.75
mol_755,PubChem,164579795,-7.524,9,6,[H]c1nc2c(c([H])c1[H])c([H])c(-c1c([H])oc([H])c1[H])c1c([H])c([H])c([H])c([H])c12,245.28,26.03,0,2,1,4.65
mol_1386,PubChem,4564015,-8.252,9,6,[H]c1c([H])c([H])c(-c2nnc3c([H])c([H])c4c([H])c([H])c([H])c([H])c4n23)c([H])c1[H],245.29,30.19,0,2,1,3.55
mol_3530,PubChem,13244323,-7.11,9,6,[H]c1c([H])c([H])c(-n2nc([H])c3c([H])c4c([H])c([H])c([H])c([H])c4nc32)c([H])c1[H],245.29,30.71,0,2,1,3.57
mol_350,PubChem,69399279,-7.523,9,11,[H]c1c([H])c([H])c(-n2nc([H])c3c([H])nc4c([H])c([H])c([H])c([H])c4c32)c([H])c1[H],245.29,30.71,0,2,1,3.57
mol_1859,PubChem,91151000,-7.417,9,0,[H]c1c([H])c([H])c(-c2c([H])c3nnc([H])n3c3c([H])c([H])c([H])c([H])c23)c([H])c1[H],245.29,30.19,0,2,1,3.55
mol_2289,PubChem,15620340,-7.047,9,28,[H]c1c([H])c([H])c(-c2nnn3c2c([H])c([H])c2c([H])c([H])c([H])c([H])c23)c([H])c1[H],245.29,30.19,0,2,1,3.55
mol_384,PubChem,13958368,-7.11,9,17,[H]c1c([H])c([H])c(-n2c([H])nc3c([H])nc4c([H])c([H])c([H])c([H])c4c32)c([H])c1[H],245.29,30.71,0,2,1,3.57
mol_155,PubChem,56636080,-7.594,8,6,[H]C1=C(C([H])([H])[H])C([H])([H])C(C([H])([H])[H])=C2C1=NC(=O)C(C1([H])N([H])N([H])N([H])N1[H])=C2[H],245.29,77.55,4,5,3,0.0
mol_4501,PubChem,3659483,-7.033,9,22,[H]c1c2c(c([H])c(C([H])([H])[H])c1C([H])([H])[H])C([H])([H])c1c-2nc2c([H])c([H])c([H])c([H])c2c1[H],245.33,12.89,0,1,2,4.42
mol_675,PubChem,173552432,-7.291,9,11,[H]c1nc2c([H])c([C@@]3([H])c4c([H])c([H])c([H])c([H])c4C([H])([H])C3([H])[H])c([H])c([H])c2c([H])c1[H],245.33,12.89,0,1,1,4.31
mol_2645,PubChem,2465673,-7.183,9,11,[H]c1c([H])c([H])c(-c2c3c(nc4c([H])c([H])c([H])c([H])c24)C([H])([H])C([H])([H])C3([H])[H])c([H])c1[H],245.33,12.89,0,1,1,4.39
mol_2772,PubChem,161880603,-7.014,9,6,[H]c1c2c(c([H])c(C([H])([H])[H])c1C([H])([H])[H])C([H])([H])c1nc3c([H])c([H])c([H])c([H])c3c([H])c1-2,245.33,12.89,0,1,2,4.42
